first_name,last_name,latest_team,position,college_name,age,overall,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff,yearsLeft,contract_apy,contract_guarantees,Snaps,snaps_pct
C.J.,Uzomah,PHI,TE,Auburn,31,74,1/14/93,77,271,Right,87,9,Possession - TE,86,0,75,0,83,0,89,0,73,0,73,0,72,0,49,0,30,0,67,0,77,0,81,0,83,0,65,0,59,0,10,0,12,0,71,0,87,0,75,0,15,0,22,0,10,0,56,0,15,0,64,0,74,0,58,0,55,0,58,0,36,0,16,0,10,0,10,0,47,0,72,0,63,0,59,0,63,0,Long Stride Default,0,69,0,83,0,84,0,68,0,71,0,54,0,34,0,35,0,45,0,40,0,49,0,28,0,89,0,70,0,15,0,,,,,
Caleb,Farley,TEN,CB,Virginia Tech,25,74,11/02/1998,74,197,Right,3,3,Manto Man - CB,95,0,92,0,91,0,86,0,63,0,68,0,76,0,49,0,46,0,68,0,66,0,64,0,71,0,92,0,19,0,45,0,54,0,54,0,74,0,81,0,33,0,43,0,70,0,15,0,72,0,23,0,74,0,33,0,34,0,33,0,28,0,66,0,37,0,75,0,74,0,23,0,34,0,34,0,33,0,Long Stride Loose,0,27,0,71,0,95,0,67,0,50,0,48,0,34,0,39,0,44,0,36,0,51,0,31,0,78,0,62,0,67,0,,,,,
Cedrick,Wilson Jr,NO,WR,Boise State,28,73,11/20/95,74,197,Right,11,7,Slot - WR,90,0,85,0,88,0,84,0,51,0,77,0,83,0,24,0,28,0,70,0,71,0,82,0,85,0,83,0,77,0,10,0,18,0,43,0,88,0,84,0,11,0,16,0,78,0,19,0,16,0,78,0,73,0,29,0,23,0,27,0,38,0,19,0,10,0,10,0,34,0,70,0,42,0,25,0,31,0,Long Stride Default,0,78,0,84,0,88,0,70,0,50,0,28,0,46,0,50,0,55,0,54,0,69,0,42,0,81,0,29,0,22,0,,,,,
Cesar,Ruiz,NO,RG,Michigan,25,79,6/14/99,76,316,Right,51,5,Power - G,74,0,55,0,80,0,89,0,87,0,84,0,15,0,17,0,12,0,9,0,26,0,15,0,22,0,56,0,5,0,10,0,25,0,84,0,91,0,10,0,11,0,11,0,10,0,83,0,12,0,5,0,79,0,75,0,71,0,78,0,6,0,10,0,10,0,10,0,23,0,15,0,72,0,69,0,74,0,Default Stride Awkward,0,15,0,15,0,72,0,10,0,10,0,27,0,6,0,6,0,6,0,6,0,25,0,11,0,90,0,25,0,12,0,2,11000000,18188981,76.20%,
Chamarri,Conner,KC,SS,Virginia Tech,24,76,07/11/2000,72,206,Right,27,2,Hybrid - S,92,0,86,0,94,0,89,0,66,0,72,0,64,0,58,0,21,0,61,0,59,0,58,0,66,0,81,0,39,0,45,0,83,0,62,0,94,0,69,0,14,0,15,0,55,0,31,0,75,0,42,0,76,0,35,0,35,0,35,0,15,0,72,0,35,0,72,0,73,0,41,0,35,0,35,0,35,0,Default Stride High and Tight,0,43,0,59,0,89,0,65,0,53,0,67,0,10,0,10,0,15,0,22,0,25,0,10,0,87,0,54,0,70,0,1,1147841,751364,98.20%,
Cole,Bishop,BUF,FS,Utah,21,72,10/24/02,74,206,Right,24,1,Zone - S,93,0,84,0,92,0,88,0,64,0,71,0,64,0,62,0,31,0,64,0,65,0,58,0,66,0,81,0,12,0,53,0,74,0,65,0,91,0,67,0,28,0,27,0,60,0,33,0,65,0,15,0,72,0,15,0,14,0,13,0,19,0,68,0,57,0,70,0,81,0,14,0,21,0,18,0,19,0,Default Stride Loose,0,15,0,68,0,91,0,66,0,53,0,69,0,24,0,32,0,35,0,32,0,36,0,24,0,87,0,49,0,75,0,2,1636999,3469816,91.10%,
D.J.,Wonnum,CAR,ROLB,South Carolina,26,76,10/31/97,77,258,Right,98,5,Power Rusher - OLB,82,0,77,0,80,0,84,0,82,0,77,0,40,0,74,0,12,0,22,0,46,0,22,0,48,0,67,0,3,0,67,0,80,0,77,0,91,0,34,0,15,0,17,0,10,0,13,0,45,0,6,0,76,0,45,0,45,0,45,0,6,0,75,0,74,0,31,0,80,0,16,0,45,0,45,0,45,0,Long Stride High and Tight,0,13,0,31,0,83,0,29,0,38,0,85,0,6,0,6,0,6,0,6,0,18,0,13,0,89,0,39,0,53,0,0,6250000,1250000,65.10%,65.10%
Daniel,Brunskill,MIA,RG,San Diego St.,30,74,1/27/94,77,300,Right,60,7,Pass Protector - G,65,0,60,0,71,0,85,0,81,0,81,0,50,0,20,0,12,0,32,0,49,0,50,0,53,0,52,0,21,0,10,0,38,0,79,0,91,0,48,0,20,0,21,0,10,0,81,0,12,0,29,0,74,0,79,0,80,0,78,0,6,0,15,0,10,0,10,0,29,0,35,0,75,0,77,0,73,0,Long Stride Default,0,39,0,46,0,72,0,23,0,44,0,33,0,6,0,6,0,6,0,6,0,27,0,6,0,88,0,39,0,15,0,0,1170000,0,17.90%,17.90%
Davon,Godchaux,NO,DT,LSU,29,74,11/11/1994,75,311,Right,92,7,Run Stopper - DT,65,0,58,0,73,0,82,0,86,0,79,0,37,0,75,0,12,0,12,0,27,0,24,0,35,0,51,0,3,0,71,0,76,0,82,0,88,0,34,0,11,0,12,0,10,0,32,0,22,0,6,0,74,0,45,0,45,0,45,0,6,0,81,0,59,0,10,0,83,0,12,0,45,0,45,0,45,0,Default Stride Awkward,0,14,0,20,0,72,0,20,0,44,0,86,0,6,0,6,0,6,0,6,0,15,0,14,0,86,0,40,0,31,0,1,5500000,7450000,41.50%,
Dayo,Odeyingbo,CHI,RE,Vanderbilt,24,74,9/24/99,78,276,Right,54,3,Smaller Speed Rusher - DE,85,0,79,0,83,0,75,0,84,0,71,0,44,0,74,0,12,0,28,0,44,0,29,0,45,0,65,0,14,0,76,0,81,0,83,0,89,0,36,0,15,0,15,0,10,0,17,0,23,0,19,0,74,0,45,0,45,0,45,0,6,0,68,0,68,0,22,0,81,0,24,0,45,0,45,0,45,0,Long Stride Default,0,26,0,31,0,80,0,29,0,36,0,83,0,6,0,6,0,6,0,6,0,26,0,13,0,87,0,36,0,35,0,2,16000000,29500000,34.40%,
Deonte,Harty,BAL,WR,Assumption,26,74,12/04/1997,66,170,Right,3,5,,92,0,89,0,80,0,83,0,50,0,67,0,84,0,26,0,27,0,76,0,72,0,79,0,84,0,89,0,74,0,10,0,12,0,37,0,81,0,87,0,15,0,19,0,88,0,23,0,11,0,73,0,74,0,25,0,11,0,13,0,15,0,25,0,10,0,10,0,29,0,69,0,39,0,27,0,25,0,Short Stride Loose,0,72,0,80,0,90,0,79,0,45,0,17,0,20,0,30,0,35,0,15,0,25,0,19,0,76,0,26,0,25,0,,,,,
Devin,Bush,CLE,LOLB,Michigan,26,75,7/18/98,71,234,Right,30,6,Run Stopper - OLB,91,0,84,0,92,0,85,0,74,0,76,0,36,0,65,0,12,0,19,0,56,0,55,0,63,0,80,0,5,0,62,0,88,0,66,0,87,0,41,0,13,0,12,0,10,0,22,0,60,0,5,0,75,0,45,0,45,0,45,0,6,0,73,0,55,0,51,0,83,0,14,0,45,0,45,0,45,0,Default Stride Loose,0,13,0,57,0,89,0,34,0,36,0,87,0,6,0,6,0,6,0,6,0,14,0,10,0,86,0,33,0,65,0,0,3250000,2970000,82.60%,82.60%
Devonte,Wyatt,GB,RE,Georgia,26,75,3/31/98,75,304,Right,95,3,Smaller Speed Rusher - DE,90,0,69,0,72,0,79,0,86,0,74,0,31,0,75,0,12,0,25,0,39,0,38,0,41,0,60,0,19,0,79,0,83,0,87,0,91,0,23,0,21,0,26,0,12,0,32,0,24,0,24,0,75,0,45,0,45,0,45,0,5,0,71,0,70,0,15,0,84,0,22,0,45,0,45,0,45,0,Default,0,27,0,34,0,80,0,20,0,34,0,76,0,5,0,5,0,5,0,5,0,25,0,10,0,85,0,50,0,29,0,1,3215296,12861182,33.80%,
Divine,Deablo,LV,MLB,Virginia Tech,26,74,8/17/98,75,226,Right,5,3,Run Stopper - MLB,87,0,83,0,82,0,85,0,69,0,76,0,66,0,67,0,21,0,56,0,62,0,65,0,71,0,74,0,45,0,46,0,89,0,65,0,86,0,70,0,11,0,14,0,54,0,36,0,55,0,48,0,74,0,35,0,35,0,35,0,6,0,74,0,44,0,73,0,85,0,56,0,35,0,35,0,35,0,Long Stride Default,0,52,0,69,0,88,0,63,0,53,0,89,0,6,0,6,0,6,0,6,0,23,0,18,0,91,0,48,0,63,0,1,7000000,6660000,67.90%,
Drake,Maye,NE,QB,North Carolina,22,78,8/30/02,76,223,Right,10,1,Strong Arm - QB,88,0,82,0,72,0,87,0,62,0,69,0,79,0,18,0,80,0,65,0,66,0,15,0,34,0,78,0,12,0,10,0,16,0,12,0,92,0,71,0,46,0,55,0,10,0,10,0,12,0,14,0,78,0,15,0,15,0,15,0,80,0,17,0,10,0,10,0,32,0,15,0,12,0,12,0,12,0,Default,0,15,0,15,0,86,0,62,0,55,0,20,0,82,0,79,0,83,0,80,0,94,0,81,0,90,0,43,0,15,0,2,9159941,36639764,96.00%,
Eddy,Pineiro,CAR,K,Florida,28,74,9/13/95,71,190,Right,4,6,Accurate - KP,79,0,61,0,47,0,80,0,42,0,60,0,10,0,24,0,15,0,5,0,20,0,15,0,18,0,52,0,15,0,10,0,13,0,16,0,85,0,10,0,84,0,91,0,10,0,16,0,11,0,15,0,74,0,17,0,17,0,17,0,15,0,17,0,10,0,10,0,29,0,15,0,16,0,16,0,16,0,Default Stride Awkward,0,15,0,15,0,77,0,10,0,10,0,26,0,12,0,15,0,32,0,15,0,26,0,16,0,83,0,10,0,17,0,0,1170000,0,34.00%,
Ethan,Evans,LAR,P,Wingate,23,76,7/19/01,76,235,Right,42,2,Power - KP,71,0,57,0,62,0,84,0,55,0,58,0,10,0,14,0,30,0,10,0,35,0,10,0,29,0,51,0,10,0,11,0,29,0,20,0,91,0,10,0,79,0,94,0,10,0,14,0,10,0,10,0,76,0,14,0,14,0,14,0,20,0,19,0,11,0,10,0,30,0,12,0,15,0,15,0,15,0,Long Stride Awkward,0,10,0,12,0,68,0,10,0,10,0,24,0,25,0,28,0,30,0,21,0,39,0,17,0,75,0,10,0,10,0,1,987000,108000,45.50%,
Ezra,Cleveland,JAX,LG,Boise State,26,78,05/08/1998,78,312,Right,76,5,Power - G,78,0,70,0,74,0,91,0,88,0,80,0,10,0,56,0,12,0,5,0,34,0,15,0,30,0,55,0,5,0,37,0,52,0,80,0,90,0,10,0,11,0,11,0,10,0,86,0,11,0,5,0,78,0,65,0,62,0,68,0,6,0,42,0,50,0,10,0,51,0,15,0,83,0,87,0,79,0,Long Stride Awkward,0,15,0,15,0,76,0,10,0,10,0,55,0,6,0,6,0,6,0,6,0,10,0,10,0,90,0,25,0,12,0,1,8000000,14250000,92.10%,
Graham,Barton,TB,C,Duke,22,73,02/01/2006,77,311,Right,62,1,Agile - C,82,0,73,0,72,0,85,0,86,0,74,0,28,0,33,0,7,0,10,0,28,0,13,0,32,0,62,0,5,0,22,0,44,0,84,0,89,0,14,0,24,0,25,0,10,0,85,0,12,0,11,0,73,0,78,0,79,0,77,0,6,0,30,0,24,0,12,0,39,0,18,0,78,0,80,0,78,0,Long Stride Awkward,0,16,0,15,0,74,0,10,0,25,0,37,0,5,0,6,0,9,0,11,0,21,0,8,0,88,0,32,0,11,0,2,3506864,14027456,100.00%,
Greg,Gaines,TB,DT,Washington,28,73,05/06/1996,73,312,Right,96,6,Run Stopper - DT,71,0,60,0,76,0,84,0,87,0,82,0,31,0,73,0,12,0,20,0,45,0,32,0,39,0,56,0,18,0,53,0,83,0,87,0,91,0,24,0,12,0,19,0,10,0,39,0,15,0,20,0,73,0,45,0,45,0,45,0,6,0,84,0,73,0,17,0,82,0,19,0,45,0,45,0,45,0,Long Stride Default,0,24,0,40,0,72,0,19,0,38,0,79,0,6,0,6,0,6,0,6,0,31,0,10,0,90,0,49,0,26,0,0,3500000,3000000,33.50%,33.50%
Isaiah,McKenzie,NYG,WR,Georgia,29,74,04/09/1995,68,173,Right,87,7,,93,0,92,0,86,0,80,0,53,0,69,0,80,0,22,0,23,0,73,0,72,0,76,0,81,0,88,0,72,0,10,0,16,0,43,0,89,0,86,0,20,0,21,0,81,0,23,0,15,0,72,0,74,0,34,0,19,0,18,0,15,0,20,0,10,0,15,0,33,0,68,0,34,0,12,0,17,0,Short Stride Loose,0,72,0,79,0,92,0,81,0,35,0,22,0,15,0,20,0,27,0,24,0,38,0,22,0,76,0,24,0,24,0,,,,,
Jack,Gibbens,NE,MLB,Minnesota,25,74,11/24/98,75,242,Right,50,2,Field General - MLB,85,0,79,0,82,0,83,0,66,0,77,0,51,0,71,0,15,0,23,0,52,0,41,0,58,0,78,0,5,0,47,0,82,0,78,0,91,0,38,0,14,0,12,0,10,0,35,0,61,0,9,0,74,0,40,0,35,0,35,0,6,0,79,0,56,0,43,0,86,0,15,0,45,0,40,0,40,0,Default Stride High and Tight,0,15,0,45,0,78,0,26,0,35,0,86,0,6,0,7,0,9,0,7,0,23,0,5,0,87,0,39,0,68,0,0,1300000,300000,45.20%,45.20%
Jack,Jones,MIA,CB,Arizona St.,26,74,12/20/97,71,175,Right,18,2,Zone - CB,93,0,88,0,84,0,88,0,53,0,75,0,64,0,42,0,15,0,55,0,60,0,57,0,77,0,90,0,29,0,28,0,51,0,40,0,86,0,73,0,33,0,37,0,60,0,10,0,73,0,31,0,74,0,25,0,25,0,25,0,15,0,75,0,23,0,62,0,68,0,26,0,25,0,25,0,25,0,Short Stride Loose,0,35,0,71,0,91,0,66,0,32,0,45,0,10,0,10,0,15,0,15,0,26,0,10,0,73,0,34,0,78,0,0,1100000,0,91.50%,
Jake,Brendel,SF,C,UCLA,31,74,09/10/1992,76,299,Right,64,9,Agile - C,74,0,69,0,70,0,86,0,84,0,84,0,10,0,30,0,12,0,5,0,44,0,15,0,40,0,62,0,5,0,15,0,15,0,76,0,86,0,10,0,22,0,18,0,10,0,83,0,20,0,5,0,74,0,73,0,75,0,71,0,6,0,30,0,19,0,10,0,32,0,15,0,77,0,83,0,70,0,Default Stride Awkward,0,15,0,15,0,70,0,10,0,10,0,41,0,6,0,6,0,6,0,6,0,22,0,10,0,89,0,15,0,20,0,1,4125000,5000000,84.60%,
Jaleel,McLaughlin,DEN,HB,Youngstown St.,23,75,9/13/00,67,187,Right,38,2,Elusive Back - HB,92,0,78,0,78,0,83,0,66,0,77,0,80,0,32,0,28,0,78,0,92,0,48,0,70,0,83,0,51,0,13,0,27,0,35,0,88,0,83,0,13,0,18,0,76,0,26,0,15,0,55,0,75,0,48,0,30,0,27,0,16,0,18,0,19,0,15,0,34,0,54,0,31,0,21,0,26,0,Short Stride Default,0,62,0,52,0,92,0,74,0,68,0,29,0,17,0,21,0,27,0,28,0,31,0,23,0,84,0,60,0,21,0,0,903333,55000,7.50%,
Jalen,Tolbert,DAL,WR,South Alabama,25,76,2/27/99,73,195,Right,1,3,Deep Threat - WR,94,0,86,0,87,0,87,0,61,0,75,0,82,0,23,0,26,0,74,0,72,0,80,0,83,0,86,0,76,0,10,0,23,0,41,0,92,0,77,0,14,0,20,0,45,0,22,0,13,0,75,0,76,0,28,0,26,0,23,0,20,0,15,0,10,0,12,0,28,0,72,0,45,0,28,0,22,0,Long Stride Default,0,73,0,82,0,91,0,71,0,49,0,23,0,15,0,20,0,25,0,23,0,27,0,20,0,87,0,39,0,16,0,0,1283930,915068,39.10%,
Jalen,Mills,NYG,FS,LSU,30,74,04/06/1994,72,191,Right,21,8,Zone - S,87,0,86,0,87,0,88,0,62,0,81,0,56,0,47,0,10,0,45,0,62,0,52,0,71,0,87,0,10,0,49,0,70,0,51,0,88,0,67,0,19,0,20,0,80,0,11,0,65,0,12,0,74,0,10,0,22,0,34,0,15,0,77,0,40,0,80,0,70,0,22,0,12,0,33,0,34,0,Default Stride Loose,0,22,0,66,0,87,0,52,0,39,0,55,0,10,0,10,0,15,0,15,0,28,0,16,0,81,0,26,0,77,0,0,1255000,0,10.50%,10.50%
Jartavius,Martin,WAS,SS,Illinois,24,74,4/17/00,72,195,Right,20,1,Hybrid - S,97,0,87,0,97,0,89,0,61,0,71,0,72,0,53,0,14,0,67,0,62,0,61,0,75,0,85,0,12,0,43,0,78,0,50,0,90,0,76,0,20,0,20,0,62,0,23,0,75,0,14,0,74,0,35,0,35,0,35,0,6,0,67,0,37,0,68,0,68,0,18,0,35,0,35,0,35,0,Default Stride Loose,0,24,0,65,0,90,0,70,0,46,0,68,0,6,0,7,0,8,0,6,0,25,0,18,0,80,0,40,0,70,0,,,,,
Jason,Pinnock,NYG,SS,Pittsburgh,25,74,6/30/99,72,205,Right,27,3,Hybrid - S,93,0,87,0,93,0,88,0,61,0,74,0,69,0,52,0,12,0,51,0,56,0,61,0,72,0,86,0,40,0,37,0,61,0,55,0,89,0,72,0,20,0,20,0,60,0,28,0,70,0,44,0,74,0,35,0,35,0,35,0,6,0,73,0,33,0,74,0,68,0,51,0,39,0,39,0,39,0,Default Stride Loose,0,47,0,69,0,89,0,65,0,47,0,72,0,6,0,6,0,6,0,6,0,35,0,10,0,87,0,41,0,71,0,0,2200000,2200000,45.50%,45.50%
Jayden,Daniels,WAS,QB,LSU,23,85,12/18/00,76,210,Right,5,1,Scrambler - QB,91,0,91,0,86,0,90,0,59,0,70,0,87,0,16,0,83,0,74,0,64,0,19,0,37,0,88,0,11,0,10,0,12,0,15,0,87,0,78,0,19,0,10,0,10,0,18,0,15,0,13,0,85,0,10,0,10,0,10,0,76,0,21,0,10,0,10,0,29,0,14,0,16,0,12,0,12,0,Default,0,16,0,23,0,90,0,72,0,32,0,19,0,79,0,77,0,85,0,85,0,90,0,78,0,93,0,28,0,14,0,2,9436663,37746650,38.40%,
Jaylen,Wright,MIA,HB,Tennessee,21,73,03/01/2004,71,210,Right,25,1,Elusive Back - HB,93,0,84,0,89,0,84,0,76,0,70,0,80,0,33,0,22,0,77,0,86,0,48,0,66,0,86,0,53,0,10,0,37,0,43,0,90,0,83,0,12,0,18,0,58,0,40,0,10,0,54,0,73,0,57,0,31,0,34,0,16,0,16,0,10,0,14,0,38,0,47,0,42,0,30,0,26,0,Default,0,59,0,48,0,93,0,76,0,74,0,34,0,12,0,16,0,22,0,17,0,26,0,17,0,89,0,80,0,17,0,2,1195005,760020,12.90%,
Jeff,Wilson Jr,MIA,HB,North Texas,28,74,11/16/95,72,213,Right,23,6,Elusive Back - HB,89,0,83,0,84,0,83,0,75,0,79,0,82,0,30,0,25,0,81,0,86,0,51,0,68,0,83,0,44,0,10,0,16,0,56,0,81,0,83,0,12,0,18,0,82,0,27,0,12,0,53,0,74,0,59,0,33,0,38,0,15,0,28,0,10,0,15,0,35,0,53,0,32,0,20,0,20,0,Default Stride Loose,0,61,0,46,0,88,0,78,0,76,0,35,0,16,0,21,0,26,0,18,0,30,0,14,0,83,0,84,0,12,0,,,,,
John,Metchie III,HOU,WR,Alabama,24,74,7/18/00,71,187,Right,8,2,,92,0,87,0,84,0,81,0,66,0,75,0,84,0,22,0,23,0,75,0,77,0,79,0,79,0,88,0,73,0,10,0,17,0,46,0,84,0,82,0,15,0,18,0,73,0,28,0,10,0,75,0,74,0,31,0,19,0,20,0,6,0,16,0,10,0,12,0,29,0,75,0,51,0,35,0,29,0,Default,0,76,0,79,0,90,0,77,0,47,0,24,0,6,0,10,0,15,0,10,0,24,0,17,0,90,0,49,0,17,0,0,2017544,5626046,42.40%,42.40%
Johnathan,Hankins,SEA,DT,Ohio State,32,75,3/30/92,74,320,Right,97,12,Run Stopper - DT,66,0,61,0,74,0,79,0,90,0,89,0,25,0,73,0,12,0,10,0,45,0,16,0,30,0,52,0,2,0,51,0,65,0,90,0,89,0,11,0,10,0,11,0,10,0,19,0,20,0,3,0,75,0,45,0,45,0,45,0,6,0,88,0,71,0,10,0,82,0,12,0,45,0,45,0,45,0,Default Stride Awkward,0,10,0,15,0,74,0,15,0,40,0,82,0,6,0,6,0,6,0,6,0,10,0,16,0,76,0,35,0,29,0,,,,,
Jon,Feliciano,SF,C,Miami,32,74,02/10/1992,76,325,Right,55,9,Power - C,58,0,64,0,67,0,85,0,85,0,83,0,14,0,29,0,12,0,6,0,40,0,10,0,35,0,53,0,5,0,10,0,35,0,82,0,85,0,12,0,17,0,22,0,14,0,80,0,12,0,5,0,74,0,76,0,75,0,77,0,6,0,10,0,10,0,10,0,25,0,12,0,79,0,79,0,79,0,Default Stride Awkward,0,10,0,12,0,72,0,11,0,38,0,41,0,6,0,6,0,6,0,6,0,23,0,12,0,88,0,25,0,12,0,,,,,
Jordan,Morgan,GB,LT,Arizona,23,75,01/04/2008,77,311,Right,77,1,Pass Protector - OT,80,0,62,0,70,0,86,0,87,0,77,0,19,0,31,0,13,0,18,0,40,0,15,0,27,0,56,0,9,0,21,0,37,0,85,0,88,0,21,0,12,0,19,0,10,0,83,0,16,0,13,0,75,0,80,0,78,0,82,0,9,0,29,0,25,0,10,0,22,0,15,0,76,0,78,0,74,0,Long Stride Awkward,0,15,0,15,0,71,0,15,0,27,0,35,0,11,0,15,0,21,0,8,0,23,0,7,0,83,0,29,0,18,0,2,3546399,14185596,71.30%,
Julius,Brents,IND,CB,Kansas State,24,74,1/18/00,75,198,Right,29,1,Zone - CB,95,0,94,0,96,0,88,0,52,0,70,0,65,0,49,0,15,0,61,0,61,0,60,0,67,0,89,0,10,0,47,0,66,0,51,0,93,0,73,0,15,0,21,0,49,0,22,0,66,0,10,0,74,0,35,0,35,0,35,0,15,0,69,0,41,0,82,0,74,0,15,0,35,0,35,0,35,0,Long Stride Loose,0,20,0,67,0,88,0,65,0,70,0,63,0,15,0,18,0,24,0,14,0,22,0,16,0,86,0,48,0,76,0,1,2049234,5975996,10.30%,
Justin,Watson,HOU,WR,Penn,29,74,04/04/1995,74,215,Right,84,6,Deep Threat - WR,93,0,81,0,92,0,81,0,69,0,79,0,72,0,27,0,22,0,70,0,76,0,82,0,81,0,80,0,77,0,10,0,19,0,53,0,87,0,69,0,15,0,17,0,70,0,42,0,17,0,75,0,74,0,39,0,34,0,31,0,6,0,18,0,10,0,15,0,29,0,75,0,50,0,30,0,36,0,Long Stride Loose,0,77,0,83,0,91,0,62,0,60,0,30,0,6,0,10,0,15,0,10,0,26,0,25,0,86,0,57,0,25,0,1,2500000,3000000,5.90%,
K.J.,Osborn,WAS,WR,Miami,27,74,06/10/1997,71,203,Right,2,4,Slot - WR,90,0,83,0,87,0,88,0,64,0,81,0,81,0,39,0,25,0,73,0,75,0,78,0,86,0,79,0,76,0,10,0,35,0,45,0,90,0,79,0,12,0,18,0,78,0,30,0,12,0,79,0,74,0,37,0,16,0,20,0,6,0,14,0,10,0,16,0,41,0,74,0,47,0,28,0,35,0,Default,0,79,0,83,0,90,0,74,0,53,0,39,0,6,0,10,0,15,0,16,0,29,0,16,0,80,0,50,0,17,0,,,,,
Keaton,Mitchell,BAL,HB,East Carolina,22,74,1/17/02,68,186,Right,34,2,Elusive Back - HB,95,0,82,0,90,0,86,0,60,0,71,0,79,0,23,0,26,0,78,0,86,0,64,0,71,0,83,0,54,0,22,0,26,0,35,0,85,0,84,0,10,0,10,0,65,0,29,0,25,0,53,0,74,0,46,0,41,0,37,0,15,0,20,0,15,0,22,0,33,0,42,0,40,0,40,0,40,0,Short Stride Loose,0,62,0,61,0,94,0,79,0,56,0,27,0,20,0,24,0,25,0,25,0,27,0,11,0,79,0,48,0,32,0,0,904333,73000,13.00%,
Kelee,Ringo,PHI,CB,Georgia,22,74,6/27/02,74,207,Right,22,2,Zone - CB,95,0,84,0,81,0,88,0,58,0,70,0,70,0,44,0,16,0,63,0,62,0,58,0,71,0,83,0,41,0,44,0,64,0,47,0,92,0,68,0,22,0,19,0,54,0,15,0,68,0,35,0,74,0,35,0,35,0,35,0,6,0,68,0,35,0,75,0,67,0,49,0,35,0,35,0,35,0,Long Stride Loose,0,45,0,66,0,94,0,64,0,52,0,59,0,6,0,6,0,6,0,6,0,35,0,15,0,78,0,51,0,75,0,1,1165232,820928,27.60%,
Kelvin,Beachum,ARI,LT,SMU,35,73,06/08/1989,75,308,Right,68,13,Pass Protector - OT,62,0,57,0,70,0,86,0,86,0,85,0,15,0,40,0,12,0,12,0,30,0,10,0,42,0,45,0,5,0,30,0,25,0,84,0,94,0,20,0,17,0,12,0,10,0,73,0,15,0,5,0,73,0,80,0,79,0,81,0,6,0,15,0,30,0,10,0,30,0,15,0,70,0,72,0,68,0,Long Stride Awkward,0,10,0,15,0,64,0,25,0,17,0,45,0,6,0,6,0,6,0,6,0,12,0,14,0,71,0,24,0,25,0,0,4000000,3490000,58.80%,58.80%
Kevin,Givens,SF,DT,Penn State,27,73,03/01/1997,73,285,Right,90,6,Run Stopper - DT,67,0,64,0,76,0,76,0,88,0,85,0,16,0,72,0,12,0,17,0,27,0,10,0,32,0,59,0,2,0,67,0,76,0,80,0,86,0,17,0,20,0,20,0,10,0,32,0,19,0,3,0,73,0,45,0,45,0,45,0,6,0,82,0,73,0,10,0,83,0,12,0,45,0,45,0,45,0,Long Stride Awkward,0,10,0,12,0,73,0,13,0,24,0,84,0,6,0,6,0,6,0,6,0,25,0,10,0,88,0,35,0,29,0,0,2050000,2050000,10.70%,10.70%
